,image_id,image_path,object_id,x_min,y_min,x_max,y_max,class_name
5917,5917,./dataset/823643075608408864954178692698.32.png,3,120,25,159,89,3
5918,5918,./dataset/823643075608408864954178692698.32.png,2,182,26,210,77,2
5919,5919,./dataset/10795492329250427284.152.png,1,114,31,129,67,1
5920,5920,./dataset/10795492329250427284.152.png,5,142,30,177,68,5
5921,5921,./dataset/10795492329250427284.152.png,2,186,36,234,76,2
5922,5922,./dataset/369071011297455618053007157940.32.png,3,56,24,100,108,3
5923,5923,./dataset/369071011297455618053007157940.32.png,2,125,23,194,104,2
5924,5924,./dataset/714369173040794405255309183251.39.png,3,102,45,124,124,3
5925,5925,./dataset/714369173040794405255309183251.39.png,9,131,35,156,125,9
5926,5926,./dataset/1013317022622016547518759988362.28.png,2,138,23,176,63,2
5927,5927,./dataset/1013317022622016547518759988362.28.png,8,186,23,237,72,8
5928,5928,./dataset/11892905235544442903588918485.1620.png,1,7,2,19,71,1
5929,5929,./dataset/11892905235544442903588918485.1620.png,6,39,9,61,76,6
5930,5930,./dataset/11892905235544442903588918485.1620.png,2,99,20,125,75,2
5931,5931,./dataset/11892905235544442903588918485.1620.png,0,138,0,177,81,0
5932,5932,./dataset/736010098736694875571050428228.196.png,1,116,26,125,77,1
5933,5933,./dataset/736010098736694875571050428228.196.png,9,146,22,174,76,9
5934,5934,./dataset/736010098736694875571050428228.196.png,6,186,20,211,77,6
5935,5935,./dataset/993265963281829322117680555881.1475.png,1,43,1,53,49,1
5936,5936,./dataset/993265963281829322117680555881.1475.png,4,72,0,115,56,4
5937,5937,./dataset/993265963281829322117680555881.1475.png,7,122,0,164,72,7
5938,5938,./dataset/993265963281829322117680555881.1475.png,5,173,0,212,46,5
5939,5939,./dataset/15167412415743166682.7.png,7,176,9,200,67,7
5940,5940,./dataset/302379822694932367354180.10.png,1,140,34,150,83,1
5941,5941,./dataset/302379822694932367354180.10.png,0,179,27,211,77,0
5942,5942,./dataset/169773808688735308912581321384.4245.png,4,54,13,86,49,4
5943,5943,./dataset/169773808688735308912581321384.4245.png,2,83,7,101,42,2
5944,5944,./dataset/169773808688735308912581321384.4245.png,4,121,1,142,39,4
5945,5945,./dataset/169773808688735308912581321384.4245.png,5,157,9,182,56,5
5946,5946,./dataset/676703519181381194235324801060.126.png,1,127,19,136,67,1
5947,5947,./dataset/676703519181381194235324801060.126.png,2,149,16,185,60,2
5948,5948,./dataset/676703519181381194235324801060.126.png,6,194,20,218,73,6
5949,5949,./dataset/476195924252219454894151375140.136.png,1,115,20,122,67,1
5950,5950,./dataset/476195924252219454894151375140.136.png,3,134,16,162,71,3
5951,5951,./dataset/476195924252219454894151375140.136.png,6,175,17,198,72,6
5952,5952,./dataset/1176217292690843534835599952266.114.png,1,114,1,124,49,1
5953,5953,./dataset/1176217292690843534835599952266.114.png,1,131,0,142,48,1
5954,5954,./dataset/1176217292690843534835599952266.114.png,4,150,5,185,61,4
5955,5955,./dataset/540407175598937439342768048872.22.png,2,57,47,140,112,2
5956,5956,./dataset/540407175598937439342768048872.22.png,2,159,31,247,97,2
5957,5957,./dataset/322027173688895318117732066048.114.png,1,120,25,129,76,1
5958,5958,./dataset/322027173688895318117732066048.114.png,1,150,28,159,64,1
5959,5959,./dataset/322027173688895318117732066048.114.png,4,170,25,204,70,4
5960,5960,./dataset/397692206922044322944043811040.31.png,3,111,17,136,84,3
5961,5961,./dataset/397692206922044322944043811040.31.png,1,161,22,168,92,1
5962,5962,./dataset/1522667614114703716.126.png,1,106,18,113,69,1
5963,5963,./dataset/1522667614114703716.126.png,2,108,10,113,17,2
5964,5964,./dataset/1522667614114703716.126.png,6,132,13,171,66,6
5965,5965,./dataset/10700720390155650178.96.png,9,130,18,148,61,9
5966,5966,./dataset/10700720390155650178.96.png,6,154,19,170,59,6
5967,5967,./dataset/741238708893719924512007524236.74.png,7,134,20,184,71,7
5968,5968,./dataset/741238708893719924512007524236.74.png,4,195,21,245,78,4
5969,5969,./dataset/1137165268935801846876840740311.176.png,1,39,44,50,109,1
5970,5970,./dataset/1137165268935801846876840740311.176.png,7,46,38,48,40,7
5971,5971,./dataset/1137165268935801846876840740311.176.png,6,79,39,83,43,6
5972,5972,./dataset/441520424080697091663183300450.56.png,5,118,18,151,65,5
5973,5973,./dataset/441520424080697091663183300450.56.png,6,165,22,184,75,6
5974,5974,./dataset/12183831978133529774.138.png,1,114,28,126,74,1
5975,5975,./dataset/12183831978133529774.138.png,3,142,26,173,83,3
5976,5976,./dataset/12183831978133529774.138.png,8,188,30,217,82,8
5977,5977,./dataset/690347007818503910098806718544.150.png,1,52,44,65,115,1
5978,5978,./dataset/690347007818503910098806718544.150.png,5,90,46,138,137,5
5979,5979,./dataset/690347007818503910098806718544.150.png,0,171,65,229,150,0
5980,5980,./dataset/997821460537372435940127451537.188.png,1,34,20,45,96,1
5981,5981,./dataset/997821460537372435940127451537.188.png,8,61,22,96,91,8
5982,5982,./dataset/997821460537372435940127451537.188.png,8,116,22,161,89,8
5983,5983,./dataset/678734710315520284010066821189.17.png,1,111,67,118,127,1
5984,5984,./dataset/678734710315520284010066821189.17.png,7,112,149,113,150,7
5985,5985,./dataset/1021329877814549592310127555098.174.png,1,78,36,86,99,1
5986,5986,./dataset/1021329877814549592310127555098.174.png,7,103,41,125,98,7
5987,5987,./dataset/1021329877814549592310127555098.174.png,4,137,46,171,116,4
5988,5988,./dataset/694800258022731506479870417707.36.png,3,78,37,116,114,3
5989,5989,./dataset/694800258022731506479870417707.36.png,6,148,38,188,106,6
5990,5990,./dataset/1170710801571210438251827778250.66.png,6,89,0,100,10,6
5991,5991,./dataset/1170710801571210438251827778250.66.png,6,103,22,127,55,6
5992,5992,./dataset/364748643018069001933647077393.186.png,1,142,21,155,73,1
5993,5993,./dataset/364748643018069001933647077393.186.png,8,161,20,188,72,8
5994,5994,./dataset/364748643018069001933647077393.186.png,6,192,14,209,70,6
5995,5995,./dataset/1350730112.70.png,7,140,14,177,80,7
5996,5996,./dataset/1350730112.70.png,0,181,22,211,77,0
5997,5997,./dataset/842297665805469049722186597714.88.png,8,74,34,121,80,8
5998,5998,./dataset/842297665805469049722186597714.88.png,8,129,33,178,81,8
5999,5999,./dataset/158533776861881146308928218177.8.png,8,168,22,207,82,8
6000,6000,./dataset/14576204837736850122.190.png,1,113,31,122,66,1
6001,6001,./dataset/14576204837736850122.190.png,9,145,23,175,77,9
6002,6002,./dataset/14576204837736850122.190.png,0,185,29,209,63,0
6003,6003,./dataset/679029854158080355874783125760.70.png,7,76,22,135,123,7
6004,6004,./dataset/679029854158080355874783125760.70.png,0,142,34,191,118,0
6005,6005,./dataset/2118509550684659941.70.png,7,139,21,169,68,7
6006,6006,./dataset/2118509550684659941.70.png,0,173,33,202,75,0
6007,6007,./dataset/6416852821776053708.168.png,1,117,11,126,60,1
6008,6008,./dataset/6416852821776053708.168.png,6,135,13,156,60,6
6009,6009,./dataset/6416852821776053708.168.png,8,164,14,187,63,8
6010,6010,./dataset/123915170906006915284445921392.40.png,4,105,12,141,66,4
6011,6011,./dataset/123915170906006915284445921392.40.png,0,156,26,189,70,0
6012,6012,./dataset/547388362622166753279763875648.182.png,1,88,22,96,60,1
6013,6013,./dataset/547388362622166753279763875648.182.png,8,128,16,154,64,8
6014,6014,./dataset/547388362622166753279763875648.182.png,2,184,14,223,58,2
6015,6015,./dataset/48488967021050517216226250868.67.png,6,55,27,109,114,6
6016,6016,./dataset/48488967021050517216226250868.67.png,7,126,35,182,135,7
6017,6017,./dataset/84415153209115399235121086512.75.png,7,92,12,138,56,7
6018,6018,./dataset/84415153209115399235121086512.75.png,5,144,31,189,77,5
6019,6019,./dataset/3177312234550364336.198.png,1,88,25,98,78,1
6020,6020,./dataset/3177312234550364336.198.png,9,124,27,162,87,9
6021,6021,./dataset/3177312234550364336.198.png,8,179,29,224,90,8
6022,6022,./dataset/451911338917818007930516724589.31.png,3,81,38,117,130,3
6023,6023,./dataset/451911338917818007930516724589.31.png,1,150,19,157,133,1
6024,6024,./dataset/79305760532634697308284391424.44.png,4,97,50,124,123,4
6025,6025,./dataset/79305760532634697308284391424.44.png,4,132,38,162,141,4
6026,6026,./dataset/718005260606322669955342144768.13.png,1,130,23,140,79,1
6027,6027,./dataset/718005260606322669955342144768.13.png,3,171,21,209,85,3
6028,6028,./dataset/28657802687054537758278215702.49.png,4,26,11,96,98,4
6029,6029,./dataset/28657802687054537758278215702.49.png,9,109,27,153,99,9
6030,6030,./dataset/1053069169021969222414990992555.86.png,8,67,23,109,105,8
6031,6031,./dataset/1053069169021969222414990992555.86.png,6,145,27,185,115,6
6032,6032,./dataset/3068399757661721941.62.png,6,119,21,146,67,6
6033,6033,./dataset/3068399757661721941.62.png,2,164,27,199,55,2
6034,6034,./dataset/163418110807075935048557957154.140.png,1,123,30,132,71,1
6035,6035,./dataset/163418110807075935048557957154.140.png,4,149,31,184,86,4
6036,6036,./dataset/163418110807075935048557957154.140.png,0,202,33,222,70,0
6037,6037,./dataset/421396983786723441431827781801.26.png,2,130,20,166,71,2
6038,6038,./dataset/421396983786723441431827781801.26.png,6,182,14,205,68,6
6039,6039,./dataset/52095736944780005521114146696.80.png,8,148,24,182,74,8
6040,6040,./dataset/52095736944780005521114146696.80.png,0,189,27,224,61,0
6041,6041,./dataset/718326517717872936342377879892.166.png,1,21,30,41,95,1
6042,6042,./dataset/718326517717872936342377879892.166.png,6,79,20,118,97,6
6043,6043,./dataset/718326517717872936342377879892.166.png,6,153,16,196,105,6
6044,6044,./dataset/44964058004348943194207701634.138.png,1,79,30,106,101,1
6045,6045,./dataset/44964058004348943194207701634.138.png,3,113,68,139,92,3
6046,6046,./dataset/44964058004348943194207701634.138.png,8,119,29,144,69,8
6047,6047,./dataset/103249019833717190183346676112.130.png,1,67,45,80,106,1
6048,6048,./dataset/103249019833717190183346676112.130.png,3,102,37,157,109,3
6049,6049,./dataset/103249019833717190183346676112.130.png,0,173,57,229,115,0
6050,6050,./dataset/738606651808782026662382537284.31.png,3,116,28,139,87,3
6051,6051,./dataset/738606651808782026662382537284.31.png,1,163,24,171,89,1
6052,6052,./dataset/495737429992937441639342547592.305.png,3,92,36,117,134,3
6053,6053,./dataset/495737429992937441639342547592.305.png,0,132,45,157,122,0
6054,6054,./dataset/495737429992937441639342547592.305.png,5,165,35,196,122,5
6055,6055,./dataset/523623186774660162435864252838.1755.png,1,17,34,24,102,1
6056,6056,./dataset/523623186774660162435864252838.1755.png,7,44,26,67,94,7
6057,6057,./dataset/523623186774660162435864252838.1755.png,5,92,15,121,91,5
6058,6058,./dataset/523623186774660162435864252838.1755.png,5,162,23,186,90,5
6059,6059,./dataset/519732640649099514117314249632.156.png,1,33,24,47,116,1
6060,6060,./dataset/519732640649099514117314249632.156.png,5,71,27,123,94,5
6061,6061,./dataset/519732640649099514117314249632.156.png,6,136,8,183,87,6
6062,6062,./dataset/373332179508035518748397357482.168.png,1,24,27,47,92,1
6063,6063,./dataset/373332179508035518748397357482.168.png,6,75,21,113,94,6
6064,6064,./dataset/373332179508035518748397357482.168.png,8,129,20,175,109,8
6065,6065,./dataset/13212395458881869267.130.png,1,0,0,2,150,1
6066,6066,./dataset/13212395458881869267.130.png,3,33,31,65,94,3
6067,6067,./dataset/13212395458881869267.130.png,0,89,25,145,88,0
6068,6068,./dataset/973952426905346779882463241040.7.png,7,171,0,204,71,7
6069,6069,./dataset/698917069953306573480389208653.86.png,8,59,23,103,100,8
6070,6070,./dataset/698917069953306573480389208653.86.png,6,142,28,181,110,6
6071,6071,./dataset/5213022468687814772.92.png,9,125,11,158,77,9
6072,6072,./dataset/5213022468687814772.92.png,2,172,19,205,65,2
6073,6073,./dataset/677602527070648921272129116050.70.png,7,77,23,106,77,7
6074,6074,./dataset/677602527070648921272129116050.70.png,0,122,20,159,84,0
6075,6075,./dataset/95489775904068117934031319110.94.png,9,129,16,157,67,9
6076,6076,./dataset/95489775904068117934031319110.94.png,4,172,21,216,72,4
6077,6077,./dataset/809125373473916858387122955989.48.png,4,57,27,95,97,4
6078,6078,./dataset/809125373473916858387122955989.48.png,8,107,28,143,97,8
6079,6079,./dataset/248328262904920658929124049540.56.png,5,52,36,89,106,5
6080,6080,./dataset/248328262904920658929124049540.56.png,6,107,38,148,96,6
6081,6081,./dataset/213250299503936722382527731628.10.png,1,115,4,126,98,1
6082,6082,./dataset/213250299503936722382527731628.10.png,0,135,15,179,100,0
6083,6083,./dataset/1037205955797895655837217444512.24.png,2,91,19,144,76,2
6084,6084,./dataset/1037205955797895655837217444512.24.png,4,141,0,142,1,4
6085,6085,./dataset/974526155500019322029294035160.83.png,8,70,32,183,123,8
6086,6086,./dataset/9529637480877449621.82.png,8,108,18,138,66,8
6087,6087,./dataset/9529637480877449621.82.png,2,151,20,177,59,2
6088,6088,./dataset/538863821966684142294790428423.34.png,3,24,57,97,130,3
6089,6089,./dataset/538863821966684142294790428423.34.png,4,108,70,161,143,4
6090,6090,./dataset/616712102627485217865514261837.82.png,8,93,23,142,110,8
6091,6091,./dataset/616712102627485217865514261837.82.png,2,129,30,173,112,2
6092,6092,./dataset/10209551973330099866.188.png,1,140,23,148,58,1
6093,6093,./dataset/10209551973330099866.188.png,8,160,17,188,58,8
6094,6094,./dataset/10209551973330099866.188.png,8,194,14,222,65,8
6095,6095,./dataset/858370224948667459024362304470.8.png,8,115,0,182,102,8
6096,6096,./dataset/356836944182133184540363557332.178.png,1,65,27,74,97,1
6097,6097,./dataset/356836944182133184540363557332.178.png,7,97,22,147,121,7
6098,6098,./dataset/356836944182133184540363557332.178.png,8,183,20,235,119,8
6099,6099,./dataset/975547965727669933996106814162.101.png,1,132,11,141,75,1
6100,6100,./dataset/975547965727669933996106814162.101.png,0,148,28,169,66,0
6101,6101,./dataset/975547965727669933996106814162.101.png,1,184,26,193,71,1
6102,6102,./dataset/53019865889361467286918838090.50.png,5,114,8,146,63,5
6103,6103,./dataset/53019865889361467286918838090.50.png,0,118,0,121,1,0
6104,6104,./dataset/72717762453493908035378914948.102.png,1,76,48,87,99,1
6105,6105,./dataset/72717762453493908035378914948.102.png,0,109,48,149,93,0
6106,6106,./dataset/72717762453493908035378914948.102.png,2,168,36,250,81,2
6107,6107,./dataset/373105010422927757494972049700.11.png,1,174,4,187,50,1
6108,6108,./dataset/373105010422927757494972049700.11.png,1,194,4,204,45,1
6109,6109,./dataset/39626175311500149639554015304.186.png,1,109,24,117,72,1
6110,6110,./dataset/39626175311500149639554015304.186.png,8,131,22,166,68,8
6111,6111,./dataset/39626175311500149639554015304.186.png,6,183,27,204,67,6
6112,6112,./dataset/633515659148524791471443206107.81.png,8,60,10,118,123,8
6113,6113,./dataset/633515659148524791471443206107.81.png,1,162,21,177,92,1
6114,6114,./dataset/183568307086544568032494400556.79.png,7,14,17,106,117,7
6115,6115,./dataset/183568307086544568032494400556.79.png,9,116,25,172,109,9
6116,6116,./dataset/2980356543986322115.74.png,7,118,31,144,74,7
6117,6117,./dataset/2980356543986322115.74.png,4,175,25,212,67,4
6118,6118,./dataset/531526505770722941861940367567.91.png,9,37,18,96,115,9
6119,6119,./dataset/531526505770722941861940367567.91.png,1,143,26,157,91,1
6120,6120,./dataset/32197654337470832947258036693.67.png,6,113,30,135,92,6
6121,6121,./dataset/32197654337470832947258036693.67.png,7,141,30,178,99,7
6122,6122,./dataset/908070393046132435.20.png,2,122,26,209,64,2
6123,6123,./dataset/317531790230189501975677903233.8.png,8,148,15,250,134,8
6124,6124,./dataset/205064422774363192061013165472.67.png,6,122,22,143,57,6
6125,6125,./dataset/205064422774363192061013165472.67.png,7,171,26,214,67,7
6126,6126,./dataset/995022050824782289755226944091.62.png,6,39,30,79,115,6
6127,6127,./dataset/995022050824782289755226944091.62.png,2,109,29,193,122,2
6128,6128,./dataset/181398867788695640893550708104.114.png,1,63,19,77,94,1
6129,6129,./dataset/181398867788695640893550708104.114.png,1,94,18,110,97,1
6130,6130,./dataset/181398867788695640893550708104.114.png,4,137,20,202,97,4
6131,6131,./dataset/31307910944539904166546600144.46.png,4,53,19,126,132,4
6132,6132,./dataset/31307910944539904166546600144.46.png,6,126,16,182,90,6
6133,6133,./dataset/448360509251920475972580226338.188.png,1,110,26,115,83,1
6134,6134,./dataset/448360509251920475972580226338.188.png,8,134,33,168,79,8
6135,6135,./dataset/448360509251920475972580226338.188.png,8,190,21,221,72,8
6136,6136,./dataset/454065823594330892058773877653.92.png,9,53,56,96,135,9
6137,6137,./dataset/454065823594330892058773877653.92.png,2,112,72,188,119,2
6138,6138,./dataset/976544701673515031491860662690.101.png,1,132,11,143,72,1
6139,6139,./dataset/976544701673515031491860662690.101.png,0,148,26,169,63,0
6140,6140,./dataset/976544701673515031491860662690.101.png,1,183,24,192,67,1
6141,6141,./dataset/540849587714470069844861213402.33.png,3,45,44,80,123,3
6142,6142,./dataset/540849587714470069844861213402.33.png,3,85,34,124,127,3
6143,6143,./dataset/203189194272123602291155805845.48.png,4,28,18,89,111,4
6144,6144,./dataset/203189194272123602291155805845.48.png,8,109,25,152,110,8
6145,6145,./dataset/978416102998458519826240260005.102.png,1,66,66,77,138,1
6146,6146,./dataset/978416102998458519826240260005.102.png,0,99,69,139,131,0
6147,6147,./dataset/978416102998458519826240260005.102.png,2,159,54,243,116,2
6148,6148,./dataset/873531151216484920725680333193.156.png,1,120,10,133,58,1
6149,6149,./dataset/873531151216484920725680333193.156.png,5,139,6,168,63,5
6150,6150,./dataset/873531151216484920725680333193.156.png,6,169,2,198,49,6
6151,6151,./dataset/203181934362140053649246882154.82.png,8,139,10,200,68,8
6152,6152,./dataset/178307015314488419850422666770.32.png,3,109,38,132,120,3
6153,6153,./dataset/178307015314488419850422666770.32.png,2,139,26,169,101,2
